ID,parent_ID,book_ID,quantity,unitPrice,amount
22016c0a-43ee-4ac0-89b8-0b8d77441bfb,d2f6f3a2-f692-4013-b75c-01ef59d3a2ac,c1b2c3d4-e5f6-7890-abcd-ef1234567804,2,4.99,9.98
13ec1ddd-1191-4aa0-b1c3-cf8c503fa60d,d2f6f3a2-f692-4013-b75c-01ef59d3a2ac,c1b2c3d4-e5f6-7890-abcd-ef1234567803,2,5.99,11.98
86a908d4-e7ea-46e4-9ee5-c709899ac9cc,25cc3b5f-ef44-4c56-aae2-0a8c868db20e,c1b2c3d4-e5f6-7890-abcd-ef1234567818,1,10.49,10.49
5a8b9460-f133-4f52-8f47-2caefee95f41,25cc3b5f-ef44-4c56-aae2-0a8c868db20e,c1b2c3d4-e5f6-7890-abcd-ef1234567817,1,13.99,13.99
f250d71c-935d-4762-80b6-0a9cc1589202,25cc3b5f-ef44-4c56-aae2-0a8c868db20e,c1b2c3d4-e5f6-7890-abcd-ef1234567809,1,13.49,13.49
0c4433fd-9b98-41fd-b912-d7601c3ada52,25cc3b5f-ef44-4c56-aae2-0a8c868db20e,c1b2c3d4-e5f6-7890-abcd-ef1234567801,1,12.99,12.99
32e1d34e-def1-4e26-a62b-b5cfea720b6e,3403314d-8930-44ec-a666-0a6d6e0a4e2c,c1b2c3d4-e5f6-7890-abcd-ef1234567818,3,10.49,31.47
a25257d7-9a38-4fcf-b56e-285e7eaee940,f27f0801-8611-4637-83ab-e898feffb151,c1b2c3d4-e5f6-7890-abcd-ef1234567803,2,5.99,11.98
02f4c4c7-c4a9-48cd-a742-10ed6dab1012,f27f0801-8611-4637-83ab-e898feffb151,c1b2c3d4-e5f6-7890-abcd-ef1234567804,3,4.99,14.97
dd3d325f-cae7-4499-a6a5-852c1f0b30f1,f27f0801-8611-4637-83ab-e898feffb151,c1b2c3d4-e5f6-7890-abcd-ef1234567818,2,10.49,20.98
609d555d-e9fc-4c87-bd74-19dd08949d16,7ddd2a8c-6e94-4e27-b031-b4c23dfb3c99,c1b2c3d4-e5f6-7890-abcd-ef1234567815,2,8.49,16.98
63347159-67d8-411c-96cf-e6c624231fb5,7ddd2a8c-6e94-4e27-b031-b4c23dfb3c99,c1b2c3d4-e5f6-7890-abcd-ef1234567808,2,11.49,22.98
48f284e7-d017-4f0d-91df-1b06f8518b1d,7ddd2a8c-6e94-4e27-b031-b4c23dfb3c99,c1b2c3d4-e5f6-7890-abcd-ef1234567810,1,14.99,14.99
06b87be5-2c74-498d-b2b2-8a9c9711a2b3,7ddd2a8c-6e94-4e27-b031-b4c23dfb3c99,c1b2c3d4-e5f6-7890-abcd-ef1234567801,2,12.99,25.98
cb40db4f-e76b-458b-b342-bda88b0b4e21,3bd102b3-9633-4662-bb7c-42be356d39b9,c1b2c3d4-e5f6-7890-abcd-ef1234567802,2,11.99,23.98
b50e0475-ca73-448a-80c7-d444c04a9879,f06ef437-0e6f-4733-a07a-d1747ee113e1,c1b2c3d4-e5f6-7890-abcd-ef1234567809,2,13.49,26.98
27dabd4d-69a0-4407-909a-b754254ec50f,f06ef437-0e6f-4733-a07a-d1747ee113e1,c1b2c3d4-e5f6-7890-abcd-ef1234567802,2,11.99,23.98
76d19ad1-fd26-44d4-8933-44e82d8a86d0,f4654715-5cf0-4f4b-9e4c-51c7e6638c8e,c1b2c3d4-e5f6-7890-abcd-ef1234567816,3,9.99,29.97
0e8e6714-3c55-4ced-80a4-b283ea689363,f4654715-5cf0-4f4b-9e4c-51c7e6638c8e,c1b2c3d4-e5f6-7890-abcd-ef1234567817,3,13.99,41.97
8087ceb7-2c62-45d6-a393-56a0da7ed68f,f4654715-5cf0-4f4b-9e4c-51c7e6638c8e,c1b2c3d4-e5f6-7890-abcd-ef1234567813,1,12.49,12.49
af4889aa-1a59-4920-bf79-5c54b9535a8a,51cd5e8e-6238-447a-b8f0-d4c73e6d1a38,c1b2c3d4-e5f6-7890-abcd-ef1234567807,1,9.99,9.99
c50541eb-d5cb-4d4c-8abe-20b710bf235e,51cd5e8e-6238-447a-b8f0-d4c73e6d1a38,c1b2c3d4-e5f6-7890-abcd-ef1234567814,2,7.99,15.98
9ec0411e-8437-495f-b227-601c721541f6,2d3d8cd1-ee66-4e68-aed0-51e608be99dd,c1b2c3d4-e5f6-7890-abcd-ef1234567820,1,15.99,15.99
78422cc3-e9ea-4e26-894f-ffac1f44b7fb,2d3d8cd1-ee66-4e68-aed0-51e608be99dd,c1b2c3d4-e5f6-7890-abcd-ef1234567812,3,9.99,29.97
70db8119-f652-4958-827c-e05a469f3cc6,2d3d8cd1-ee66-4e68-aed0-51e608be99dd,c1b2c3d4-e5f6-7890-abcd-ef1234567803,1,5.99,5.99
8efee4e7-f2b9-4916-80cb-fe8411206460,f058f3d5-d7fa-42a0-9ad6-951da6dc9423,c1b2c3d4-e5f6-7890-abcd-ef1234567805,1,8.99,8.99
74f8af34-28d2-4960-a1f4-13812ab9d29a,f058f3d5-d7fa-42a0-9ad6-951da6dc9423,c1b2c3d4-e5f6-7890-abcd-ef1234567816,2,9.99,19.98
2c677f25-b7bb-417d-941e-3e1310f67d38,074f882e-43a6-4551-9313-2e634947fd19,c1b2c3d4-e5f6-7890-abcd-ef1234567801,3,12.99,38.97
b3cf363e-b76a-4282-813a-c1c3c2bc882c,074f882e-43a6-4551-9313-2e634947fd19,c1b2c3d4-e5f6-7890-abcd-ef1234567814,2,7.99,15.98
ddef49c9-5c46-45a2-b8ac-283ecfe23586,074f882e-43a6-4551-9313-2e634947fd19,c1b2c3d4-e5f6-7890-abcd-ef1234567816,1,9.99,9.99
02818aaf-67af-413a-a28e-20f9e9384aa1,455aec2f-fa40-4e88-a926-e0a177a9533e,c1b2c3d4-e5f6-7890-abcd-ef1234567819,1,14.49,14.49
104422e0-7d91-40ae-b8c2-96fb01210bee,5d2631e2-96c2-4139-ad94-0579517f0a3b,c1b2c3d4-e5f6-7890-abcd-ef1234567810,2,14.99,29.98
9975c416-f9a3-4e51-9604-62870cb1a2b5,89dd79ae-b513-4260-aa6f-05c3f7e7023b,c1b2c3d4-e5f6-7890-abcd-ef1234567814,1,7.99,7.99
065e44b2-47dc-46c4-bafd-035f6b0f63f0,89dd79ae-b513-4260-aa6f-05c3f7e7023b,c1b2c3d4-e5f6-7890-abcd-ef1234567806,3,10.99,32.97
cd382ef7-a04f-436d-992e-e4ad94d18724,89dd79ae-b513-4260-aa6f-05c3f7e7023b,c1b2c3d4-e5f6-7890-abcd-ef1234567813,1,12.49,12.49
d0148e46-8117-43d0-9eb9-94111074f3a9,8fb24ffa-fc5a-4e99-b104-321c1e6c56d9,c1b2c3d4-e5f6-7890-abcd-ef1234567803,1,5.99,5.99
d6c4fcf9-1c4d-4998-95a4-18129404bc99,0833c798-d460-46bb-b69c-6cf7ef9dc5d4,c1b2c3d4-e5f6-7890-abcd-ef1234567804,3,4.99,14.97
72fdf64d-1a8c-48d8-a521-46ad42b74dc4,698bd79d-7934-41c6-b9d2-66ff85c0325b,c1b2c3d4-e5f6-7890-abcd-ef1234567809,1,13.49,13.49
c98a1dcf-dd64-4a3c-9ed4-c1e67c571139,1760e1ca-7c90-4477-832e-9b0c2ec42b16,c1b2c3d4-e5f6-7890-abcd-ef1234567809,2,13.49,26.98
5d5cbefd-7484-4392-a7b9-bd5ed790d2e9,1760e1ca-7c90-4477-832e-9b0c2ec42b16,c1b2c3d4-e5f6-7890-abcd-ef1234567814,2,7.99,15.98
3a456d11-4e8b-4eab-be3c-934dc5f8d321,b22c2c83-38c9-44e5-91f2-1c82835b9dbd,c1b2c3d4-e5f6-7890-abcd-ef1234567804,1,4.99,4.99
6c165f95-1103-466a-b1b6-30a2ec6f08fc,b22c2c83-38c9-44e5-91f2-1c82835b9dbd,c1b2c3d4-e5f6-7890-abcd-ef1234567819,1,14.49,14.49
9aa7f988-1b3c-455b-b154-aee5171e7d33,b22c2c83-38c9-44e5-91f2-1c82835b9dbd,c1b2c3d4-e5f6-7890-abcd-ef1234567811,2,11.99,23.98
d85d3d30-f3c9-4a97-a78c-8e71189b68c4,802a246a-bfe3-4811-9a55-949327d0ad8d,c1b2c3d4-e5f6-7890-abcd-ef1234567819,3,14.49,43.47
86b3408c-21b6-49b5-86f9-298555238640,802a246a-bfe3-4811-9a55-949327d0ad8d,c1b2c3d4-e5f6-7890-abcd-ef1234567812,2,9.99,19.98
589a5e2a-5cfd-4eaa-bdc7-478f5b658e3f,c4ccdcc3-b8db-403f-b667-0e31107360af,c1b2c3d4-e5f6-7890-abcd-ef1234567809,3,13.49,40.47
8b41839a-b527-4d24-abc1-52ac86bfd121,c4ccdcc3-b8db-403f-b667-0e31107360af,c1b2c3d4-e5f6-7890-abcd-ef1234567802,1,11.99,11.99
d6f34336-1434-4597-84f4-7ab94ae37040,9b8d0627-004e-4406-a955-794ff622917f,c1b2c3d4-e5f6-7890-abcd-ef1234567806,3,10.99,32.97
be4443bd-20a0-4714-a84a-25262d1582f9,9b8d0627-004e-4406-a955-794ff622917f,c1b2c3d4-e5f6-7890-abcd-ef1234567817,2,13.99,27.98
3f29cb64-885f-4277-94ce-2d620857a4b3,5b8b3350-4c34-4740-844e-98621c693ce7,c1b2c3d4-e5f6-7890-abcd-ef1234567819,1,14.49,14.49
38c95344-c661-4553-9ddc-59136d57c2b1,5b8b3350-4c34-4740-844e-98621c693ce7,c1b2c3d4-e5f6-7890-abcd-ef1234567802,3,11.99,35.97
07b9c99a-64d6-42a9-ab73-d6d4bd4124b0,b3b2fc49-28ea-409c-a930-52c0231adfd2,c1b2c3d4-e5f6-7890-abcd-ef1234567811,3,11.99,35.97
3e4dfab5-d197-40bf-baa2-5f5923e44de9,b3b2fc49-28ea-409c-a930-52c0231adfd2,c1b2c3d4-e5f6-7890-abcd-ef1234567814,3,7.99,23.97
2484b598-cce0-483e-9775-368fad153052,b3b2fc49-28ea-409c-a930-52c0231adfd2,c1b2c3d4-e5f6-7890-abcd-ef1234567807,1,9.99,9.99
4f3bde40-ab0d-4f5b-b117-d86778cb804c,b3b2fc49-28ea-409c-a930-52c0231adfd2,c1b2c3d4-e5f6-7890-abcd-ef1234567805,2,8.99,17.98
c653e4c6-a253-4cc8-bb45-71d0f05d6de8,091580fa-58e7-4853-a1d7-ded02ba587dd,c1b2c3d4-e5f6-7890-abcd-ef1234567809,1,13.49,13.49
f37e45be-7997-4905-9519-dddd7ad4af1c,091580fa-58e7-4853-a1d7-ded02ba587dd,c1b2c3d4-e5f6-7890-abcd-ef1234567804,3,4.99,14.97
32ae3079-d96b-4210-aa75-b42540736549,8d81873f-2e1c-4e89-86f0-fc8f50dc01c2,c1b2c3d4-e5f6-7890-abcd-ef1234567810,1,14.99,14.99
b176378c-ed2a-411f-9ec0-67702f45c538,8d81873f-2e1c-4e89-86f0-fc8f50dc01c2,c1b2c3d4-e5f6-7890-abcd-ef1234567816,2,9.99,19.98
d35b7d0c-33aa-4ded-8d96-2a02ca6d75d4,8d81873f-2e1c-4e89-86f0-fc8f50dc01c2,c1b2c3d4-e5f6-7890-abcd-ef1234567812,3,9.99,29.97
f3788c01-b700-47c8-a5b4-dad7d1bd569f,8d81873f-2e1c-4e89-86f0-fc8f50dc01c2,c1b2c3d4-e5f6-7890-abcd-ef1234567813,1,12.49,12.49
64f4d9a2-2553-4bb0-a43a-36b8d3e8b2d1,ea3327ab-56c5-4335-94ac-5216128b7f68,c1b2c3d4-e5f6-7890-abcd-ef1234567810,1,14.99,14.99
519b7233-2f7a-4bfa-a536-45c29dfcc414,ea3327ab-56c5-4335-94ac-5216128b7f68,c1b2c3d4-e5f6-7890-abcd-ef1234567806,1,10.99,10.99
c847e02c-c4c3-42a6-90d7-fc0550b15b35,c3a4b809-4ad6-4438-9244-118f14f36e71,c1b2c3d4-e5f6-7890-abcd-ef1234567809,1,13.49,13.49
f38ac0e6-9ee2-4e90-ab26-0e71fb925792,aa4d4359-d3a5-4a3e-9d9d-fa81e45087c0,c1b2c3d4-e5f6-7890-abcd-ef1234567813,2,12.49,24.98
07be82e8-000f-4b26-a86e-1e723d99e18e,aa4d4359-d3a5-4a3e-9d9d-fa81e45087c0,c1b2c3d4-e5f6-7890-abcd-ef1234567820,2,15.99,31.98
69f0a1bf-42fe-44d4-b602-dfa5cb854193,9c99ceac-1b04-4424-8694-d4e83784209e,c1b2c3d4-e5f6-7890-abcd-ef1234567808,3,11.49,34.47
f57350de-0bbc-4fe9-8954-e458e773ea71,9c99ceac-1b04-4424-8694-d4e83784209e,c1b2c3d4-e5f6-7890-abcd-ef1234567807,2,9.99,19.98
66b3055a-efa5-46f5-b78e-e5bc1a50217f,9c99ceac-1b04-4424-8694-d4e83784209e,c1b2c3d4-e5f6-7890-abcd-ef1234567803,1,5.99,5.99
6965c6d5-edf0-4cf8-9ff0-0f59dfe4efe5,499de55c-4418-4e81-a80a-30b2217beb6f,c1b2c3d4-e5f6-7890-abcd-ef1234567811,1,11.99,11.99
238d6f15-1d86-4727-8637-f1b1e2ad81c2,7e078194-bdb6-471c-8116-0121ba20f9e7,c1b2c3d4-e5f6-7890-abcd-ef1234567805,3,8.99,26.97
16af2ef8-ef2e-410c-9454-2f1a6ee6af17,7e078194-bdb6-471c-8116-0121ba20f9e7,c1b2c3d4-e5f6-7890-abcd-ef1234567814,3,7.99,23.97
e5f5a157-5ad3-48f7-9a65-d4361fe9033b,49b8a4e5-2302-4f66-b3dd-2a9918f0855c,c1b2c3d4-e5f6-7890-abcd-ef1234567814,3,7.99,23.97
a3cdb669-aecf-4dcb-9f0d-53c6aeb1ec4e,49b8a4e5-2302-4f66-b3dd-2a9918f0855c,c1b2c3d4-e5f6-7890-abcd-ef1234567802,1,11.99,11.99
5d6e2291-ed91-43fd-9a09-2a301ea7fafa,49b8a4e5-2302-4f66-b3dd-2a9918f0855c,c1b2c3d4-e5f6-7890-abcd-ef1234567813,2,12.49,24.98
fed50cf0-76d2-4fe6-bc6e-b3cc993b89c9,54a105d5-dde8-4468-900d-4a6bfb275bc7,c1b2c3d4-e5f6-7890-abcd-ef1234567801,2,12.99,25.98
9578f35b-d100-4abf-9727-76af78f28bdc,54a105d5-dde8-4468-900d-4a6bfb275bc7,c1b2c3d4-e5f6-7890-abcd-ef1234567804,2,4.99,9.98
5aa04304-b80c-4923-9d48-4652960df096,54a105d5-dde8-4468-900d-4a6bfb275bc7,c1b2c3d4-e5f6-7890-abcd-ef1234567803,1,5.99,5.99
6d092400-52dd-4e3f-908c-1c52dc3b70ef,feee968d-8f84-4ecb-a6f6-d964cd6f75a5,c1b2c3d4-e5f6-7890-abcd-ef1234567811,3,11.99,35.97
ae7b4200-b9ba-489b-8869-518fdd20b9c8,feee968d-8f84-4ecb-a6f6-d964cd6f75a5,c1b2c3d4-e5f6-7890-abcd-ef1234567809,3,13.49,40.47
aabb3c89-14ac-482d-89e1-3b5dc9013f9f,2fc33536-125c-46e9-a88a-a9d077a82a47,c1b2c3d4-e5f6-7890-abcd-ef1234567803,2,5.99,11.98
1d8be263-b9f5-4686-ad50-5e6d658783eb,69541496-ab7e-4f9f-aa45-eaad394e33bc,c1b2c3d4-e5f6-7890-abcd-ef1234567815,2,8.49,16.98
caa47452-55fe-418e-9252-7dcb07ad216b,69541496-ab7e-4f9f-aa45-eaad394e33bc,c1b2c3d4-e5f6-7890-abcd-ef1234567817,1,13.99,13.99
c0b85ce7-3ffd-455d-aaf4-1aa0654c7f80,69541496-ab7e-4f9f-aa45-eaad394e33bc,c1b2c3d4-e5f6-7890-abcd-ef1234567818,2,10.49,20.98
46d87324-2a3f-403b-9cb1-7e4364c565fd,69541496-ab7e-4f9f-aa45-eaad394e33bc,c1b2c3d4-e5f6-7890-abcd-ef1234567813,2,12.49,24.98
3b58d2bd-7963-44c5-912f-a36fe7c257a9,a5a54aea-6421-44d4-9d79-d1526a80ec03,c1b2c3d4-e5f6-7890-abcd-ef1234567801,1,12.99,12.99
9b45e32e-9ad5-4656-b5b0-53c6a2e8b6bc,a5a54aea-6421-44d4-9d79-d1526a80ec03,c1b2c3d4-e5f6-7890-abcd-ef1234567805,2,8.99,17.98
7611eaaf-118e-42ae-a414-180a9e0dc540,a5a54aea-6421-44d4-9d79-d1526a80ec03,c1b2c3d4-e5f6-7890-abcd-ef1234567813,1,12.49,12.49
5f8d2faa-30c1-49e4-9b14-1c64c37b898e,cc4146de-020c-4811-ba60-2f035c044a89,c1b2c3d4-e5f6-7890-abcd-ef1234567819,2,14.49,28.98
2a6ea36a-e07a-4099-bacf-7d8cf1706366,cc4146de-020c-4811-ba60-2f035c044a89,c1b2c3d4-e5f6-7890-abcd-ef1234567813,1,12.49,12.49
d5f2f861-f1f1-4297-b68d-324d578faac3,597507f7-f18f-4212-aa9d-70c11dc9b0c8,c1b2c3d4-e5f6-7890-abcd-ef1234567820,3,15.99,47.97
0a136ea0-0787-4b32-855c-55435ee26c77,597507f7-f18f-4212-aa9d-70c11dc9b0c8,c1b2c3d4-e5f6-7890-abcd-ef1234567807,2,9.99,19.98
1090ce89-d2e4-4314-a165-834ccc28df37,c17ff536-d4f4-4838-aa81-897d5d2ea01f,c1b2c3d4-e5f6-7890-abcd-ef1234567816,2,9.99,19.98
cb7cf0f6-5af4-45d8-870f-b9d1d88e9c24,c17ff536-d4f4-4838-aa81-897d5d2ea01f,c1b2c3d4-e5f6-7890-abcd-ef1234567801,2,12.99,25.98
a38fe240-bb3b-44f8-acf0-cf1270a32074,d54fdfee-74fb-456a-aed4-05d7b02c9a1a,c1b2c3d4-e5f6-7890-abcd-ef1234567815,2,8.49,16.98
c99165c9-9009-40aa-85dd-4c2705650a01,d54fdfee-74fb-456a-aed4-05d7b02c9a1a,c1b2c3d4-e5f6-7890-abcd-ef1234567816,1,9.99,9.99
886777bb-0b32-49de-b549-9dd8306602a8,c26996ae-6e87-4d21-ab10-dfa7ed51c240,c1b2c3d4-e5f6-7890-abcd-ef1234567814,1,7.99,7.99
49b7c193-8519-425e-8f10-ed2622c1e151,c26996ae-6e87-4d21-ab10-dfa7ed51c240,c1b2c3d4-e5f6-7890-abcd-ef1234567818,2,10.49,20.98
7eee7b3c-8978-401b-a452-efa71b371dec,c26996ae-6e87-4d21-ab10-dfa7ed51c240,c1b2c3d4-e5f6-7890-abcd-ef1234567812,1,9.99,9.99
cb437e3c-516b-4dba-9157-c33f7ffe0f96,81d4bc12-506d-41fc-8edc-a01b75d64d35,c1b2c3d4-e5f6-7890-abcd-ef1234567819,2,14.49,28.98
d7e3eaf3-088d-4378-a90c-c5d8b9fb4c99,15e45df4-5bba-42ac-889f-99ba1ac65106,c1b2c3d4-e5f6-7890-abcd-ef1234567818,1,10.49,10.49
4cb075d6-a66a-4ddb-a5db-743210eb9c41,15e45df4-5bba-42ac-889f-99ba1ac65106,c1b2c3d4-e5f6-7890-abcd-ef1234567804,2,4.99,9.98
9a1c3051-1c07-41b0-ba82-7335c0683385,17f72bd0-157f-4085-b19d-299faf981486,c1b2c3d4-e5f6-7890-abcd-ef1234567808,1,11.49,11.49
785a67dc-79a3-4a7e-bfa8-be0053996999,17f72bd0-157f-4085-b19d-299faf981486,c1b2c3d4-e5f6-7890-abcd-ef1234567809,3,13.49,40.47
fda041b5-9474-44bb-8cde-396d0ab046e5,17f72bd0-157f-4085-b19d-299faf981486,c1b2c3d4-e5f6-7890-abcd-ef1234567803,3,5.99,17.97
ac93a387-ed42-4a6b-92d4-bb6223f4beab,17f72bd0-157f-4085-b19d-299faf981486,c1b2c3d4-e5f6-7890-abcd-ef1234567820,2,15.99,31.98
767e29ba-8268-44f4-955c-53f4ad363781,bc240f12-56c1-4f49-bebd-fc749528338e,c1b2c3d4-e5f6-7890-abcd-ef1234567817,1,13.99,13.99
3dfe5177-e60d-4c1b-acb0-5a05e1104da7,bc240f12-56c1-4f49-bebd-fc749528338e,c1b2c3d4-e5f6-7890-abcd-ef1234567813,2,12.49,24.98
1a5987fa-9b86-47cc-a5cc-198cf1be1307,bc240f12-56c1-4f49-bebd-fc749528338e,c1b2c3d4-e5f6-7890-abcd-ef1234567801,3,12.99,38.97
53a9ca34-df57-4a2a-b9e2-d068f3932134,bc240f12-56c1-4f49-bebd-fc749528338e,c1b2c3d4-e5f6-7890-abcd-ef1234567815,2,8.49,16.98
2b7df37d-0dbc-4ddf-ac5c-6277d54995fc,91cb7f19-b5db-4b2f-ad36-5db1634d8993,c1b2c3d4-e5f6-7890-abcd-ef1234567813,3,12.49,37.47
08c6587d-65b3-406f-85a7-353eb85c210e,91cb7f19-b5db-4b2f-ad36-5db1634d8993,c1b2c3d4-e5f6-7890-abcd-ef1234567804,3,4.99,14.97
62da15ee-7f84-423c-b8d2-33fd2d853eb9,2b5b87cf-dfd5-4711-b1d2-45f531f0c377,c1b2c3d4-e5f6-7890-abcd-ef1234567818,2,10.49,20.98
3d581339-f48f-421d-80fd-cd6ad584deb0,2b5b87cf-dfd5-4711-b1d2-45f531f0c377,c1b2c3d4-e5f6-7890-abcd-ef1234567819,3,14.49,43.47
723689d2-b3a9-4997-9320-7503d0abf290,2b5b87cf-dfd5-4711-b1d2-45f531f0c377,c1b2c3d4-e5f6-7890-abcd-ef1234567813,1,12.49,12.49
3d2d7219-a09f-4710-a0f5-d6456461f204,1f5db61c-3b88-4a6a-8aa5-983b6c05f062,c1b2c3d4-e5f6-7890-abcd-ef1234567810,2,14.99,29.98
7081a982-6861-401f-bdf3-d80c14e07818,1f5db61c-3b88-4a6a-8aa5-983b6c05f062,c1b2c3d4-e5f6-7890-abcd-ef1234567813,1,12.49,12.49
123ae5dc-04e3-4fb1-95c7-848989677ff1,1f5db61c-3b88-4a6a-8aa5-983b6c05f062,c1b2c3d4-e5f6-7890-abcd-ef1234567815,2,8.49,16.98
d6f92adb-4377-4adc-8835-a2e42fbd615c,5e0ed237-fa1b-4fd9-a058-9145a53ad924,c1b2c3d4-e5f6-7890-abcd-ef1234567802,1,11.99,11.99
520f0e93-dca4-44e8-ad78-1e23a089fb0d,1d1e420b-f420-42bf-a62b-e5fad777f401,c1b2c3d4-e5f6-7890-abcd-ef1234567804,3,4.99,14.97
d3bd88ed-3a41-46a8-97e1-0ff320064ce0,02e79fae-1b8d-4273-a895-a3690aebea47,c1b2c3d4-e5f6-7890-abcd-ef1234567805,3,8.99,26.97
c19a01f0-3087-4ab6-97ec-0ae9075c7ee6,68b9fd5d-bcec-4a98-b38b-da01f21fef60,c1b2c3d4-e5f6-7890-abcd-ef1234567801,1,12.99,12.99
00c26948-ac02-4dba-a34f-95014d993a45,68b9fd5d-bcec-4a98-b38b-da01f21fef60,c1b2c3d4-e5f6-7890-abcd-ef1234567810,2,14.99,29.98
1a1f227c-a40b-4aa2-8083-323d200fadd4,68b9fd5d-bcec-4a98-b38b-da01f21fef60,c1b2c3d4-e5f6-7890-abcd-ef1234567809,2,13.49,26.98
896ae5b7-c096-46b6-b9ea-27513ab264ea,3a68feca-bd46-4bf2-9691-45ce2d01ff59,c1b2c3d4-e5f6-7890-abcd-ef1234567812,3,9.99,29.97
4a298292-4868-480f-b998-5c53e285f8b6,fa59b9c9-393b-4a3b-a267-2135152d58e0,c1b2c3d4-e5f6-7890-abcd-ef1234567808,2,11.49,22.98
4f482ef5-ed11-4b09-ba3c-bbf3655ccdfa,fa59b9c9-393b-4a3b-a267-2135152d58e0,c1b2c3d4-e5f6-7890-abcd-ef1234567809,3,13.49,40.47
fa672b1e-94fc-40e5-88ed-84d01f578af1,fa59b9c9-393b-4a3b-a267-2135152d58e0,c1b2c3d4-e5f6-7890-abcd-ef1234567803,1,5.99,5.99
da75de38-63ca-44ad-95e8-c84161c99fe9,fa59b9c9-393b-4a3b-a267-2135152d58e0,c1b2c3d4-e5f6-7890-abcd-ef1234567813,1,12.49,12.49
7ed2b582-838a-4093-97b8-e04b8a4d9265,aef36cda-c3d7-41e3-88ca-b7a104aa360b,c1b2c3d4-e5f6-7890-abcd-ef1234567818,1,10.49,10.49
7799776a-9e75-45ba-96e8-4e6598e6dc35,aef36cda-c3d7-41e3-88ca-b7a104aa360b,c1b2c3d4-e5f6-7890-abcd-ef1234567801,1,12.99,12.99
9b9bce4d-f5a0-43c3-8c11-5857c0f957ec,4f820a69-c5bc-48c1-9162-2f6e4153c2ec,c1b2c3d4-e5f6-7890-abcd-ef1234567817,2,13.99,27.98
2c47321a-db68-4d74-8c69-d92c7ecb3ce7,b60d8541-e90b-4103-93f6-9e973ba1d3e4,c1b2c3d4-e5f6-7890-abcd-ef1234567802,2,11.99,23.98
f6670719-e96e-4f08-b0fc-4027cf6cf1d9,b60d8541-e90b-4103-93f6-9e973ba1d3e4,c1b2c3d4-e5f6-7890-abcd-ef1234567803,2,5.99,11.98
446a9757-115d-4eff-a76e-e585e8f5f69a,b60d8541-e90b-4103-93f6-9e973ba1d3e4,c1b2c3d4-e5f6-7890-abcd-ef1234567801,1,12.99,12.99
45c03a1a-1f4e-4443-8671-71e119b82358,a9e398eb-ba6a-4f2b-9582-63fd4cc9dd21,c1b2c3d4-e5f6-7890-abcd-ef1234567804,1,4.99,4.99
abb1b46f-3477-4f88-8a1e-b7136cd1b358,a9e398eb-ba6a-4f2b-9582-63fd4cc9dd21,c1b2c3d4-e5f6-7890-abcd-ef1234567809,3,13.49,40.47
9542af51-e9f8-4d17-8bee-69326591a88c,a9e398eb-ba6a-4f2b-9582-63fd4cc9dd21,c1b2c3d4-e5f6-7890-abcd-ef1234567805,1,8.99,8.99
1ee651ea-4cb8-4eeb-921d-9403393ca824,ba033147-c857-4fc1-a780-4cff2e526c59,c1b2c3d4-e5f6-7890-abcd-ef1234567809,3,13.49,40.47
b453c643-9c01-4892-8bc2-29ff39e90bfb,7d5df1f8-db3f-4f32-87ba-8e9abd3b65b0,c1b2c3d4-e5f6-7890-abcd-ef1234567807,2,9.99,19.98
76f0c762-0150-41a7-b650-a37947364b82,091114e1-f6ff-4f91-9c01-ba07408fe8b3,c1b2c3d4-e5f6-7890-abcd-ef1234567802,1,11.99,11.99
5a7f9d54-e54b-4cf0-91b1-264f9a655e3e,ba56ae4e-5ef4-4980-8cfa-0efe7d162cd8,c1b2c3d4-e5f6-7890-abcd-ef1234567816,3,9.99,29.97
47f1e362-f92c-4f09-9eae-fd91a8dc8a36,13b24468-b775-44e9-a220-4c24bbd72303,c1b2c3d4-e5f6-7890-abcd-ef1234567814,1,7.99,7.99
28e83809-72f1-4f54-8b55-fa6ebd36043a,13b24468-b775-44e9-a220-4c24bbd72303,c1b2c3d4-e5f6-7890-abcd-ef1234567807,2,9.99,19.98
30937a73-2004-46a6-99e4-1d2577ddc881,686dad38-4d72-4cfb-83e6-1beff0a35cb1,c1b2c3d4-e5f6-7890-abcd-ef1234567813,2,12.49,24.98
57f796e6-73d6-4fc6-861a-7c4773a81f50,686dad38-4d72-4cfb-83e6-1beff0a35cb1,c1b2c3d4-e5f6-7890-abcd-ef1234567802,1,11.99,11.99
0fed244c-578f-498e-861b-7d843ee90b82,686dad38-4d72-4cfb-83e6-1beff0a35cb1,c1b2c3d4-e5f6-7890-abcd-ef1234567816,1,9.99,9.99
9a2db818-a4c6-496b-aa63-8effc50bf880,2da6d0e0-f700-4e48-8528-4cca4a05e22d,c1b2c3d4-e5f6-7890-abcd-ef1234567807,2,9.99,19.98
bd954808-2937-4866-80c0-55199dd29501,2da6d0e0-f700-4e48-8528-4cca4a05e22d,c1b2c3d4-e5f6-7890-abcd-ef1234567819,1,14.49,14.49
e45e9702-9477-4879-b32e-df662584b114,279fed1c-754c-4f5d-9706-09e4ca37d3e6,c1b2c3d4-e5f6-7890-abcd-ef1234567817,2,13.99,27.98
